Post_ID,Brand_Name,Post_Type,Food_Category,Post_DateTime,Total_Likes,Total_Shares,Total_Comments,Reaction_Love,Reaction_Yummy,Reaction_Dislike,Post_Hour,Post_Day,Gender,Age_Group,Region,City_Tier,Total_Engagement,Engagement_Rate,Engagement_Category,Month,Month_Number,Quarter,Year,Is_Weekend,Day_Type,Is_Peak_Hour,Time_Period,Positive_Reactions,Sentiment_Score,Virality_Score,Virality_Category,Device_Type,Campaign_Type,Content_Theme,Share_Rate,Comment_Rate,Performance_Score,Performance_Category
POST_456,KFC,Story,Desserts,2025-04-26 20:43:20,1514,298,112,765,233,18,20,Saturday,Female,25-34,South America,Tier 3,1924,1.92,Medium,April,4,Q2,2025,1,Weekend,1,Evening,998,0.965,19.67,Medium,Mobile,Paid,Indulgent,19.67,7.39,2632,Low
POST_457,KFC,Reel (Video),Healthy/Vegan,2025-08-25 14:30:42,3925,399,239,1472,664,132,14,Monday,Male,25-34,Asia,Tier 2,4563,4.56,High,August,8,Q3,2025,0,Weekday,1,Afternoon,2136,0.884,10.16,Medium,Mobile,Paid,Health-Conscious,10.16,6.09,5600,Medium
POST_458,Starbucks,Reel (Video),Fast Food,2025-01-29 23:59:20,4899,486,199,1906,745,169,23,Wednesday,Male,18-24,Asia,Tier 1,5584,5.58,High,January,1,Q1,2025,0,Weekday,0,Evening,2651,0.88,9.92,Low,Mobile,Paid,Indulgent,9.92,4.06,6755,Medium
POST_459,Starbucks,Carousel,Beverages,2025-09-13 21:01:23,3742,580,276,1572,589,167,21,Saturday,Male,18-24,North America,Tier 2,4598,4.6,High,September,9,Q3,2025,1,Weekend,1,Evening,2161,0.857,15.5,Medium,Mobile,Organic,Refreshing,15.5,7.37,6034,Medium
POST_460,KFC,Story,Street Food,2025-06-27 19:51:33,1115,107,40,407,128,24,19,Friday,Male,35-44,Asia,Tier 2,1262,1.26,Medium,June,6,Q2,2025,0,Weekday,1,Evening,535,0.914,9.59,Low,Mobile,Paid,Authentic,9.59,3.58,1516,Low
POST_461,BurgerKing,Story,Healthy/Vegan,2025-04-08 16:53:11,560,71,54,171,110,14,16,Tuesday,Male,18-24,Europe,Tier 1,685,0.68,Low,April,4,Q2,2025,0,Weekday,0,Afternoon,281,0.905,12.66,Medium,Tablet,Organic,Health-Conscious,12.66,9.63,881,Low
POST_462,Dominos,Carousel,Beverages,2025-08-22 12:41:04,3646,455,327,1534,549,27,12,Friday,Female,25-34,Asia,Tier 1,4428,4.43,High,August,8,Q3,2025,0,Weekday,1,Morning,2083,0.974,12.48,Medium,Desktop,Organic,Refreshing,12.48,8.97,5665,Medium
POST_463,BurgerKing,Story,Healthy/Vegan,2025-02-20 11:07:00,3170,286,214,1072,454,28,11,Thursday,Female,18-24,North America,Tier 2,3670,3.67,High,February,2,Q1,2025,0,Weekday,1,Morning,1526,0.964,9.02,Low,Mobile,Organic,Health-Conscious,9.02,6.75,4456,Low
POST_464,Dominos,Static Image,Desserts,2025-02-11 08:03:19,2670,396,250,1563,588,52,8,Tuesday,Female,25-34,Asia,Tier 1,3316,3.32,High,February,2,Q1,2025,0,Weekday,0,Morning,2151,0.953,14.83,Medium,Mobile,Paid,Indulgent,14.83,9.36,4358,Low
POST_465,TacoBell,Reel (Video),Street Food,2025-05-02 07:54:44,807,110,52,425,165,0,7,Friday,Other,18-24,Middle East,Tier 2,969,0.97,Low,May,5,Q2,2025,0,Weekday,0,Morning,590,1.0,13.61,Medium,Mobile,Paid,Authentic,13.61,6.44,1241,Low
POST_466,TacoBell,Static Image,Street Food,2025-05-15 09:04:44,1168,166,93,461,189,22,9,Thursday,Male,25-34,North America,Tier 2,1427,1.43,Medium,May,5,Q2,2025,0,Weekday,0,Morning,650,0.935,14.2,Medium,Mobile,Paid,Authentic,14.2,7.96,1852,Low
POST_467,TacoBell,Reel (Video),Desserts,2025-11-12 16:01:49,6712,763,291,3220,1369,60,16,Wednesday,Male,35-44,Middle East,Tier 1,7766,7.77,High,November,11,Q4,2025,0,Weekday,0,Afternoon,4589,0.974,11.37,Medium,Mobile,Paid,Indulgent,11.37,4.33,9583,Medium
POST_468,TacoBell,Carousel,Street Food,2025-01-11 02:56:39,875,62,73,437,208,9,2,Saturday,Female,18-24,Europe,Tier 1,1010,1.01,Medium,January,1,Q1,2025,1,Weekend,0,Night,645,0.972,7.08,Low,Mobile,Organic,Authentic,7.08,8.33,1207,Low
POST_469,TacoBell,Carousel,Fast Food,2025-03-10 13:36:33,2029,299,66,883,314,44,13,Monday,Male,25-34,South America,Tier 1,2394,2.39,Medium,March,3,Q1,2025,0,Weekday,1,Afternoon,1197,0.929,14.73,Medium,Mobile,Paid,Indulgent,14.73,3.25,3058,Low
POST_470,KFC,Reel (Video),Healthy/Vegan,2025-07-23 17:10:08,1300,154,111,552,304,1,17,Wednesday,Other,25-34,Asia,Tier 1,1565,1.57,Medium,July,7,Q3,2025,0,Weekday,0,Afternoon,856,0.998,11.84,Medium,Mobile,Organic,Health-Conscious,11.84,8.53,1984,Low
POST_471,Dominos,Story,Desserts,2026-01-22 14:01:25,2774,295,146,1261,450,118,14,Thursday,Male,35-44,Europe,Tier 1,3215,3.22,High,January,1,Q1,2026,0,Weekday,1,Afternoon,1711,0.871,10.63,Medium,Mobile,Organic,Indulgent,10.63,5.26,3951,Low
POST_472,Starbucks,Story,Fast Food,2025-06-29 03:40:14,2399,202,169,1169,423,23,3,Sunday,Other,45-54,Asia,Tier 2,2770,2.77,Medium,June,6,Q2,2025,1,Weekend,0,Night,1592,0.972,8.42,Low,Tablet,Organic,Indulgent,8.42,7.04,3343,Low
POST_473,Starbucks,Carousel,Healthy/Vegan,2025-05-12 21:27:30,422,27,34,241,102,18,21,Monday,Male,35-44,South America,Tier 1,483,0.48,Low,May,5,Q2,2025,0,Weekday,1,Evening,343,0.9,6.38,Low,Desktop,Paid,Health-Conscious,6.38,8.04,571,Low
POST_474,Subway,Carousel,Beverages,2025-12-20 21:56:00,611,53,48,266,157,20,21,Saturday,Female,18-24,Europe,Tier 2,712,0.71,Low,December,12,Q4,2025,1,Weekend,1,Evening,423,0.91,8.66,Low,Desktop,Paid,Refreshing,8.66,7.84,866,Low
POST_475,KFC,Reel (Video),Healthy/Vegan,2025-10-29 02:14:53,3669,357,334,2187,1087,84,2,Wednesday,Female,18-24,North America,Tier 1,4360,4.36,High,October,10,Q4,2025,0,Weekday,0,Night,3274,0.95,9.73,Low,Mobile,Organic,Health-Conscious,9.73,9.1,5408,Medium
POST_476,Dominos,Carousel,Healthy/Vegan,2025-06-15 17:21:03,3421,663,188,1655,853,16,17,Sunday,Other,18-24,Asia,Tier 3,4272,4.27,High,June,6,Q2,2025,1,Weekend,0,Afternoon,2508,0.987,19.37,Medium,Desktop,Organic,Health-Conscious,19.37,5.49,5786,Medium
POST_477,BurgerKing,Static Image,Beverages,2025-10-31 10:22:54,2437,333,221,766,643,66,10,Friday,Male,25-34,Asia,Tier 1,2991,2.99,Medium,October,10,Q4,2025,0,Weekday,0,Morning,1409,0.911,13.66,Medium,Mobile,Paid,Refreshing,13.66,9.06,3878,Low
POST_478,KFC,Story,Beverages,2025-11-17 05:38:54,4270,355,225,1923,485,17,5,Monday,Female,18-24,Asia,Tier 1,4850,4.85,High,November,11,Q4,2025,0,Weekday,0,Night,2408,0.986,8.31,Low,Desktop,Organic,Refreshing,8.31,5.27,5785,Medium
POST_479,TacoBell,Static Image,Fast Food,2025-10-23 02:37:57,2263,407,110,798,237,61,2,Thursday,Other,25-34,Asia,Tier 3,2780,2.78,Medium,October,10,Q4,2025,0,Weekday,0,Night,1035,0.889,17.98,Medium,Mobile,Paid,Indulgent,17.98,4.86,3704,Low
POST_480,TacoBell,Story,Beverages,2025-04-22 01:35:31,267,25,26,128,56,5,1,Tuesday,Female,25-34,Europe,Tier 2,318,0.32,Low,April,4,Q2,2025,0,Weekday,0,Night,184,0.947,9.33,Low,Desktop,Paid,Refreshing,9.33,9.7,394,Low
POST_481,Starbucks,Reel (Video),Healthy/Vegan,2026-01-27 05:31:17,4227,268,195,1442,569,62,5,Tuesday,Female,25-34,Asia,Tier 1,4690,4.69,High,January,1,Q1,2026,0,Weekday,0,Night,2011,0.94,6.34,Low,Mobile,Organic,Health-Conscious,6.34,4.61,5421,Medium
POST_482,TacoBell,Reel (Video),Healthy/Vegan,2025-12-02 09:41:17,2475,461,75,1113,490,44,9,Tuesday,Female,35-44,North America,Tier 2,3011,3.01,High,December,12,Q4,2025,0,Weekday,0,Morning,1603,0.947,18.62,Medium,Desktop,Organic,Health-Conscious,18.62,3.03,4008,Low
POST_483,BurgerKing,Story,Fast Food,2025-01-18 12:29:33,4956,853,447,2177,933,9,12,Saturday,Male,18-24,Europe,Tier 1,6256,6.26,High,January,1,Q1,2025,1,Weekend,1,Morning,3110,0.994,17.21,Medium,Desktop,Paid,Indulgent,17.21,9.02,8409,Medium
POST_484,Starbucks,Story,Desserts,2026-01-11 21:37:35,4523,543,177,1775,900,9,21,Sunday,Female,18-24,North America,Tier 1,5243,5.24,High,January,1,Q1,2026,1,Weekend,1,Evening,2675,0.993,12.0,Medium,Mobile,Paid,Indulgent,12.0,3.91,6506,Medium
POST_485,Starbucks,Story,Healthy/Vegan,2025-04-24 17:29:19,3176,632,296,1583,663,146,17,Thursday,Female,35-44,North America,Tier 1,4104,4.1,High,April,4,Q2,2025,0,Weekday,0,Afternoon,2246,0.878,19.89,Medium,Mobile,Organic,Health-Conscious,19.89,9.32,5664,Medium
POST_486,Dominos,Story,Street Food,2025-10-13 08:08:41,4828,453,362,2780,997,197,8,Monday,Female,25-34,Europe,Tier 1,5643,5.64,High,October,10,Q4,2025,0,Weekday,0,Morning,3777,0.901,9.38,Low,Tablet,Paid,Authentic,9.38,7.5,6911,Medium
POST_487,Subway,Story,Healthy/Vegan,2025-10-20 22:05:52,4152,336,224,2097,840,117,22,Monday,Male,35-44,Europe,Tier 2,4712,4.71,High,October,10,Q4,2025,0,Weekday,0,Evening,2937,0.923,8.09,Low,Mobile,Organic,Health-Conscious,8.09,5.39,5608,Medium
POST_488,KFC,Story,Desserts,2025-02-24 01:46:00,2089,313,76,1245,346,95,1,Monday,Male,25-34,Asia,Tier 1,2478,2.48,Medium,February,2,Q1,2025,0,Weekday,0,Night,1591,0.887,14.98,Medium,Desktop,Organic,Indulgent,14.98,3.64,3180,Low
POST_489,KFC,Reel (Video),Fast Food,2025-06-21 09:39:13,7461,868,284,3294,1699,330,9,Saturday,Female,18-24,Europe,Tier 1,8613,8.61,High,June,6,Q2,2025,1,Weekend,0,Morning,4993,0.876,11.63,Medium,Mobile,Paid,Indulgent,11.63,3.81,10633,Medium
POST_490,Dominos,Static Image,Healthy/Vegan,2025-10-20 17:58:48,1040,121,77,553,196,11,17,Monday,Female,35-44,Europe,Tier 2,1238,1.24,Medium,October,10,Q4,2025,0,Weekday,0,Afternoon,749,0.971,11.62,Medium,Mobile,Paid,Health-Conscious,11.62,7.4,1557,Low
POST_491,BurgerKing,Static Image,Beverages,2025-01-31 09:34:59,3300,636,289,1667,363,49,9,Friday,Male,35-44,North America,Tier 2,4225,4.23,High,January,1,Q1,2025,0,Weekday,0,Morning,2030,0.953,19.27,Medium,Mobile,Organic,Refreshing,19.27,8.75,5786,Medium
POST_492,Dominos,Reel (Video),Fast Food,2025-07-29 12:13:12,2106,261,166,769,430,30,12,Tuesday,Female,35-44,Europe,Tier 1,2533,2.53,Medium,July,7,Q3,2025,0,Weekday,1,Morning,1199,0.951,12.39,Medium,Mobile,Paid,Indulgent,12.39,7.88,3221,Low
POST_493,Starbucks,Reel (Video),Fast Food,2025-08-20 13:34:54,4125,680,241,1542,1107,26,13,Wednesday,Male,18-24,North America,Tier 2,5046,5.05,High,August,8,Q3,2025,0,Weekday,1,Afternoon,2649,0.981,16.48,Medium,Desktop,Organic,Indulgent,16.48,5.84,6647,Medium
POST_494,Starbucks,Static Image,Fast Food,2025-09-28 08:13:34,3614,670,148,1855,543,58,8,Sunday,Male,25-34,North America,Tier 1,4432,4.43,High,September,9,Q3,2025,1,Weekend,0,Morning,2398,0.953,18.53,Medium,Mobile,Organic,Indulgent,18.53,4.09,5920,Medium
POST_495,Starbucks,Static Image,Desserts,2025-03-21 19:04:32,1334,93,115,767,357,4,19,Friday,Male,25-34,Asia,Tier 2,1542,1.54,Medium,March,3,Q1,2025,0,Weekday,1,Evening,1124,0.993,6.97,Low,Mobile,Organic,Indulgent,6.97,8.61,1843,Low
POST_496,TacoBell,Carousel,Desserts,2025-10-08 06:00:55,4463,681,436,2203,1309,165,6,Wednesday,Male,18-24,Asia,Tier 2,5580,5.58,High,October,10,Q4,2025,0,Weekday,0,Night,3512,0.91,15.26,Medium,Mobile,Paid,Indulgent,15.26,9.77,7378,Medium
POST_497,BurgerKing,Reel (Video),Desserts,2025-06-16 16:27:28,7348,901,633,4104,2111,342,16,Monday,Female,45-54,Asia,Tier 3,8882,8.88,High,June,6,Q2,2025,0,Weekday,0,Afternoon,6215,0.896,12.26,Medium,Mobile,Organic,Indulgent,12.26,8.61,11317,Medium
POST_498,BurgerKing,Reel (Video),Healthy/Vegan,2025-01-19 16:07:44,2632,374,81,1275,270,123,16,Sunday,Male,18-24,Europe,Tier 1,3087,3.09,High,January,1,Q1,2025,1,Weekend,0,Afternoon,1545,0.853,14.2,Medium,Desktop,Organic,Health-Conscious,14.2,3.08,3916,Low
POST_499,KFC,Reel (Video),Street Food,2026-01-11 15:08:10,1885,199,101,751,244,73,15,Sunday,Other,55+,Europe,Tier 1,2185,2.18,Medium,January,1,Q1,2026,1,Weekend,0,Afternoon,995,0.863,10.55,Medium,Tablet,Organic,Authentic,10.55,5.36,2684,Low
POST_500,BurgerKing,Story,Street Food,2025-01-12 09:25:40,3417,583,222,1771,422,19,9,Sunday,Other,25-34,South America,Tier 1,4222,4.22,High,January,1,Q1,2025,1,Weekend,0,Morning,2193,0.983,17.06,Medium,Mobile,Paid,Authentic,17.06,6.5,5610,Medium
